Geo_NAME,Geo_QName,Geo_FIPS,Geo_SUMLEV,Geo_GEOCOMP,Geo_STATE,Geo_COUNTY,Geo_COUNTYSC,Geo_COUSUB,Geo_TRACT,SE_T001_001,SE_T002_001,SE_T002_002,SE_T002_006
"Census Tract 570","Census Tract 570, Kings County, New York","36047057000","140","00","36","047","22",,"057000",3384,3384,33404.93,0.101302399856679
"Census Tract 571","Census Tract 571, Kings County, New York","36047057100","140","00","36","047","22",,"057100",4400,4400,64798.3,0.0679030173112771
"Census Tract 572","Census Tract 572, Kings County, New York","36047057200","140","00","36","047","22",,"057200",5443,5443,57863.82,0.0940656867908268
"Census Tract 573","Census Tract 573, Kings County, New York","36047057300","140","00","36","047","22",,"057300",2608,2608,39705.44,0.0656837020094302
"Census Tract 574","Census Tract 574, Kings County, New York","36047057400","140","00","36","047","22",,"057400",2657,2657,43225.03,0.0614690106672309
"Census Tract 575","Census Tract 575, Kings County, New York","36047057500","140","00","36","047","22",,"057500",4249,4249,58764.35,0.0723057404126969
"Census Tract 576","Census Tract 576, Kings County, New York","36047057600","140","00","36","047","22",,"057600",2918,2918,47650.36,0.0612377354644114
"Census Tract 578","Census Tract 578, Kings County, New York","36047057800","140","00","36","047","22",,"057800",3176,3176,47759.73,0.0664995359051857
"Census Tract 579","Census Tract 579, Kings County, New York","36047057900","140","00","36","047","22",,"057900",1117,1117,4289.872,0.260380743076802
"Census Tract 580","Census Tract 580, Kings County, New York","36047058000","140","00","36","047","22",,"058000",3365,3365,54937.31,0.0612516351427111
"Census Tract 582","Census Tract 582, Kings County, New York","36047058200","140","00","36","047","22",,"058200",2967,2967,47571.99,0.0623686287349594
"Census Tract 584","Census Tract 584, Kings County, New York","36047058400","140","00","36","047","22",,"058400",3620,3620,49811.43,0.0726740818876381
"Census Tract 586","Census Tract 586, Kings County, New York","36047058600","140","00","36","047","22",,"058600",2519,2519,39916.67,0.0631064699913668
"Census Tract 588","Census Tract 588, Kings County, New York","36047058800","140","00","36","047","22",,"058800",3245,3245,52656.88,0.0616253820481022
"Census Tract 589","Census Tract 589, Kings County, New York","36047058900","140","00","36","047","22",,"058900",1904,1904,11301.05,0.168479931181148
"Census Tract 590","Census Tract 590, Kings County, New York","36047059000","140","00","36","047","22",,"059000",1899,1899,31033.58,0.0611917893055875
"Census Tract 591","Census Tract 591, Kings County, New York","36047059100","140","00","36","047","22",,"059100",3920,3920,53235.49,0.0736350902011901
"Census Tract 592","Census Tract 592, Kings County, New York","36047059200","140","00","36","047","22",,"059200",3870,3870,45704.42,0.0846745235885263
"Census Tract 593","Census Tract 593, Kings County, New York","36047059300","140","00","36","047","22",,"059300",2228,2228,30676.49,0.0726289079331642
"Census Tract 594.01","Census Tract 594.01, Kings County, New York","36047059401","140","00","36","047","22",,"059401",7628,7628,46970,0.162401524640269
"Census Tract 594.02","Census Tract 594.02, Kings County, New York","36047059402","140","00","36","047","22",,"059402",4551,4551,36551.89,0.124507912777974
"Census Tract 596","Census Tract 596, Kings County, New York","36047059600","140","00","36","047","22",,"059600",2306,2306,34506.44,0.0668281088561028
"Census Tract 598","Census Tract 598, Kings County, New York","36047059800","140","00","36","047","22",,"059800",3427,3427,44554.1,0.0769177308929617
"Census Tract 600","Census Tract 600, Kings County, New York","36047060000","140","00","36","047","22",,"060000",6067,6067,35719.14,0.169852910515416
"Census Tract 606","Census Tract 606, Kings County, New York","36047060600","140","00","36","047","22",,"060600",2555,2555,36621.84,0.0697671186121326
"Census Tract 608","Census Tract 608, Kings County, New York","36047060800","140","00","36","047","22",,"060800",3574,3574,23163.38,0.154295309476337
"Census Tract 610.02","Census Tract 610.02, Kings County, New York","36047061002","140","00","36","047","22",,"061002",4508,4508,52691.59,0.0855544504453302
"Census Tract 610.03","Census Tract 610.03, Kings County, New York","36047061003","140","00","36","047","22",,"061003",1984,1984,64561.77,0.0307302582096905
"Census Tract 610.04","Census Tract 610.04, Kings County, New York","36047061004","140","00","36","047","22",,"061004",6447,6447,74297.98,0.0867722167052511
"Census Tract 612","Census Tract 612, Kings County, New York","36047061200","140","00","36","047","22",,"061200",1076,1076,14058.13,0.0765393507614707
"Census Tract 616","Census Tract 616, Kings County, New York","36047061600","140","00","36","047","22",,"061600",1656,1656,5813.871,0.284836068738542
"Census Tract 620","Census Tract 620, Kings County, New York","36047062000","140","00","36","047","22",,"062000",1850,1850,14832.32,0.124727604915544
"Census Tract 622","Census Tract 622, Kings County, New York","36047062200","140","00","36","047","22",,"062200",3252,3252,34625.45,0.0939193540665053
"Census Tract 626","Census Tract 626, Kings County, New York","36047062600","140","00","36","047","22",,"062600",2788,2788,22695.41,0.122844198505939
"Census Tract 628","Census Tract 628, Kings County, New York","36047062800","140","00","36","047","22",,"062800",5226,5226,17251.05,0.30293808311081
"Census Tract 632","Census Tract 632, Kings County, New York","36047063200","140","00","36","047","22",,"063200",1447,1447,31912.27,0.0453430672265663
"Census Tract 636","Census Tract 636, Kings County, New York","36047063600","140","00","36","047","22",,"063600",1236,1236,28001.83,0.0441399728492951
"Census Tract 638","Census Tract 638, Kings County, New York","36047063800","140","00","36","047","22",,"063800",1524,1524,28355.5,0.0537461949630655
"Census Tract 640","Census Tract 640, Kings County, New York","36047064000","140","00","36","047","22",,"064000",1599,1599,26997.16,0.0592284597457594
"Census Tract 642","Census Tract 642, Kings County, New York","36047064200","140","00","36","047","22",,"064200",2518,2518,27743.18,0.0907610382750808
"Census Tract 644","Census Tract 644, Kings County, New York","36047064400","140","00","36","047","22",,"064400",2528,2528,32846.99,0.0769629048474356
"Census Tract 646","Census Tract 646, Kings County, New York","36047064600","140","00","36","047","22",,"064600",2189,2189,34228.57,0.0639524198567715
"Census Tract 648","Census Tract 648, Kings County, New York","36047064800","140","00","36","047","22",,"064800",1945,1945,33246.17,0.0585029737589518
"Census Tract 650","Census Tract 650, Kings County, New York","36047065000","140","00","36","047","22",,"065000",1389,1389,21641.92,0.0641809923443661
"Census Tract 652","Census Tract 652, Kings County, New York","36047065200","140","00","36","047","22",,"065200",1232,1232,18263.47,0.0674570692991628
"Census Tract 654","Census Tract 654, Kings County, New York","36047065400","140","00","36","047","22",,"065400",1607,1607,27468.51,0.0585033598611268
"Census Tract 656","Census Tract 656, Kings County, New York","36047065600","140","00","36","047","22",,"065600",1708,1708,28804.25,0.0592967998307328
"Census Tract 658","Census Tract 658, Kings County, New York","36047065800","140","00","36","047","22",,"065800",1762,1762,29756.2,0.0592145600674598
"Census Tract 660","Census Tract 660, Kings County, New York","36047066000","140","00","36","047","22",,"066000",1773,1773,30148.57,0.0588087666815445
"Census Tract 662","Census Tract 662, Kings County, New York","36047066200","140","00","36","047","22",,"066200",1411,1411,15788.65,0.0893679816277141
"Census Tract 666","Census Tract 666, Kings County, New York","36047066600","140","00","36","047","22",,"066600",0,0,0,1.67876299040768
"Census Tract 670","Census Tract 670, Kings County, New York","36047067000","140","00","36","047","22",,"067000",2680,2680,33328.38,0.0804119555766282
"Census Tract 672","Census Tract 672, Kings County, New York","36047067200","140","00","36","047","22",,"067200",1422,1422,21137.66,0.0672732846638672
"Census Tract 674","Census Tract 674, Kings County, New York","36047067400","140","00","36","047","22",,"067400",1964,1964,26884.22,0.073054006427829
"Census Tract 676","Census Tract 676, Kings County, New York","36047067600","140","00","36","047","22",,"067600",1657,1657,27621.16,0.0599902393370162
"Census Tract 678","Census Tract 678, Kings County, New York","36047067800","140","00","36","047","22",,"067800",2660,2660,41446.79,0.0641786757313161
"Census Tract 680","Census Tract 680, Kings County, New York","36047068000","140","00","36","047","22",,"068000",1809,1809,27746.75,0.0651968271667668
"Census Tract 682","Census Tract 682, Kings County, New York","36047068200","140","00","36","047","22",,"068200",2432,2432,31147.12,0.0780810567462089
"Census Tract 686","Census Tract 686, Kings County, New York","36047068600","140","00","36","047","22",,"068600",1533,1533,26826.29,0.0571454385116842
"Census Tract 688","Census Tract 688, Kings County, New York","36047068800","140","00","36","047","22",,"068800",1614,1614,26640.67,0.060584064482152
"Census Tract 690","Census Tract 690, Kings County, New York","36047069000","140","00","36","047","22",,"069000",1791,1791,26826.6,0.0667620853841794
"Census Tract 692","Census Tract 692, Kings County, New York","36047069200","140","00","36","047","22",,"069200",2392,2392,33999.68,0.0703536078159435
"Census Tract 696.01","Census Tract 696.01, Kings County, New York","36047069601","140","00","36","047","22",,"069601",3780,3780,21425.89,0.176422052920709
"Census Tract 696.02","Census Tract 696.02, Kings County, New York","36047069602","140","00","36","047","22",,"069602",5995,5995,22562.8,0.265702775456875
"Census Tract 698","Census Tract 698, Kings County, New York","36047069800","140","00","36","047","22",,"069800",1277,1277,6611.523,0.193147613039134
"Census Tract 700","Census Tract 700, Kings County, New York","36047070000","140","00","36","047","22",,"070000",1703,1703,21846.97,0.077951326415412
"Census Tract 702.01","Census Tract 702.01, Kings County, New York","36047070201","140","00","36","047","22",,"070201",6573,6573,15849.89,0.414703079705389
"Census Tract 702.02","Census Tract 702.02, Kings County, New York","36047070202","140","00","36","047","22",,"070202",37,37,18.3907,2.01188692766144
"Census Tract 702.03","Census Tract 702.03, Kings County, New York","36047070203","140","00","36","047","22",,"070203",0,0,0,2.41977607618259
"Census Tract 706","Census Tract 706, Kings County, New York","36047070600","140","00","36","047","22",,"070600",2700,2700,4236.465,0.637323802272443
"Census Tract 720","Census Tract 720, Kings County, New York","36047072000","140","00","36","047","22",,"072000",2167,2167,35472.79,0.06108908612704
"Census Tract 722","Census Tract 722, Kings County, New York","36047072200","140","00","36","047","22",,"072200",2655,2655,26737.97,0.0992969851597768
"Census Tract 724","Census Tract 724, Kings County, New York","36047072400","140","00","36","047","22",,"072400",1755,1755,23650.46,0.0742057492158265
"Census Tract 726","Census Tract 726, Kings County, New York","36047072600","140","00","36","047","22",,"072600",2093,2093,19700.2,0.106242577185686
"Census Tract 728","Census Tract 728, Kings County, New York","36047072800","140","00","36","047","22",,"072800",3193,3193,38999.44,0.0818729662067932
"Census Tract 730","Census Tract 730, Kings County, New York","36047073000","140","00","36","047","22",,"073000",1979,1979,27745.31,0.0713273575012703
"Census Tract 732","Census Tract 732, Kings County, New York","36047073200","140","00","36","047","22",,"073200",2096,2096,33929.05,0.0617759618963486
"Census Tract 734","Census Tract 734, Kings County, New York","36047073400","140","00","36","047","22",,"073400",1889,1889,32378.06,0.0583419691519806
"Census Tract 736","Census Tract 736, Kings County, New York","36047073600","140","00","36","047","22",,"073600",3368,3368,48914.55,0.0688547591726294
"Census Tract 738","Census Tract 738, Kings County, New York","36047073800","140","00","36","047","22",,"073800",3225,3225,46256.96,0.0697192419424337
"Census Tract 740","Census Tract 740, Kings County, New York","36047074000","140","00","36","047","22",,"074000",3531,3531,56317.26,0.0626983599924015
"Census Tract 742","Census Tract 742, Kings County, New York","36047074200","140","00","36","047","22",,"074200",3292,3292,48909.46,0.0673080338596163
"Census Tract 744","Census Tract 744, Kings County, New York","36047074400","140","00","36","047","22",,"074400",2492,2492,37733.34,0.0660423909299966
"Census Tract 746","Census Tract 746, Kings County, New York","36047074600","140","00","36","047","22",,"074600",2003,2003,25800.18,0.0776351087340945
