ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDP,M_NOHSDP,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_MINRTY,M_MINRTY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV,MP_POV,EP_UNEMP,MP_UNEMP,EP_PCI,MP_PCI,EP_NOHSDP,MP_NOHSDP,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_MINRTY,MP_MINRTY,EP_LIMENG,MP_LIMENG,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,M_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP,Shape_STAr,Shape_STLe
"36",NEW YORK,NY,"36119",Westchester,"36119002402","Census Tract 24.02, Westchester County, New York",0.110345634988,"3681","420","2087","44","1888","106","212","113","206","116","42209","5112","229","117","624","105","688","275","568","142","211",91.8,"1827",554.5,"48",55.6,"1880",143.1,"0","12","125",93.8,"286","91","0","12",5.8,3.2,9.7,5.1,42209,5112,8.1,4,17,3.3,18.7,7.2,15.4,4,11.2,4.8,49.6,14,1.4,1.6,90.1,6.6,0,1.5,6.6,5,15.1,4.7,0,0.3,0.2094,0.833,0.188,0.4002,1.6306,0.3979,0.6068,0.2565,0.6823,0.7016,2.2472,0.6557,0.6789,0.5014,1.1803,0.6196,0.9906,0,0.8464,0.8321,0,2.6691,0.6532,7.7272,0.5823,"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","326","164",8.9,4.5,"1353",3.0240459e-05,0.0242499896181
"36",NEW YORK,NY,"36119",Westchester,"36119002404","Census Tract 24.04, Westchester County, New York",0.377162580394,"3285","240","1021","30","967","48","286","141","147","68","34911","5564","406","123","505","103","572","120","405","95","42",32.9,"1717",350.9,"255",103.3,"26",28.6,"5","8","106",49,"73","37","0","12",8.7,4.5,8.4,3.7,34911,5564,18.2,4.9,15.4,3.2,17.4,3.4,12.3,2.7,4.3,3.4,52.3,10,8,3.2,2.5,2.8,0.5,0.8,11,5,7.5,3.8,0,0.4,0.3547,0.7699,0.3173,0.7615,2.2034,0.5777,0.5071,0.1933,0.479,0.2095,1.3889,0.1422,0.697,0.8367,1.5337,0.8047,0.4086,0.4524,0.9272,0.6254,0,2.4136,0.5391,7.5396,0.5542,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","403","144",12.3,4.4,"6269",0.000105551039,0.049344855431
"36",NEW YORK,NY,"36119",Westchester,"36119002700","Census Tract 27, Westchester County, New York",0.132571210516,"4181","566","1287","67","1140","85","952","453","273","108","22275","3937","303","107","306","94","1078","294","398","158","301",116.6,"4139",568,"62",61.7,"448",126.5,"0","12","99",64.1,"428","111","0","12",22.8,10.6,12,4.2,22275,3937,12.2,4.2,7.3,2.4,25.8,6.1,9.5,3.8,26.4,10,99,2.2,1.7,1.7,34.8,9.7,0,2.5,8.7,5.6,37.5,9.4,0,0.3,0.7899,0.9014,0.7309,0.5867,3.0089,0.8082,0.0878,0.7346,0.2696,0.9807,2.0727,0.5383,0.9854,0.5416,1.527,0.8016,0.8965,0,0.895,0.9577,0,2.7492,0.6886,9.3578,0.8052,"0","1","0","0","1","0","0","0","1","1","1","0","1","0","0","0","1","0","1","4","343","201",8.2,4.8,"1982",3.66810285e-05,0.0247949625776
"36",NEW YORK,NY,"36119",Westchester,"36119002800","Census Tract 28, Westchester County, New York",0.107222069808,"2283","281","913","48","823","70","322","155","131","84","23572","3349","276","88","367","99","453","128","357","96","66",41.8,"2270",281.7,"24",49.8,"101",36.1,"0","12","41",33.5,"348","82","0","12",14.1,6.7,11.8,6.9,23572,3349,18,5.7,16.1,4.4,19.8,5,15.6,4.2,8,5,99.4,1.6,1.1,2.3,11.1,3.9,0,3.5,5,4,42.3,9.2,0,0.5,0.5743,0.8969,0.6839,0.7574,2.9125,0.7831,0.5501,0.3232,0.6936,0.5069,2.0738,0.5391,0.9904,0.4516,1.442,0.7585,0.6694,0,0.782,0.9669,0,2.4183,0.5415,8.8466,0.7425,"0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","1","2","67","45",2.9,2,"1266",2.9122725e-05,0.0229090479556
"36",NEW YORK,NY,"36119",Westchester,"36119003200","Census Tract 32, Westchester County, New York",0.113714374938,"2387","308","968","52","860","59","395","195","106","51","24967","2952","177","56","311","80","491","168","300","70","141",60.2,"2371",308.4,"21",52.2,"299",86.8,"0","12","67",49.4,"347","79","91","103",16.8,7.7,7.5,3.7,24967,2952,11.3,3.2,13,3.7,20.6,6.5,12.6,3.2,16.4,6.9,99.3,1.7,0.9,2.3,30.9,8.8,0,3.3,7.8,5.7,40.3,8.9,3.8,4.3,0.6563,0.7121,0.6304,0.5511,2.5499,0.681,0.3628,0.3759,0.5008,0.8747,2.1142,0.5667,0.9892,0.4116,1.4008,0.7364,0.8777,0,0.8774,0.9636,0.8728,3.5915,0.9501,9.6564,0.8402,"0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","1","0","1","2","308","136",12.9,5.5,"1197",3.1314017e-05,0.0233281639621
"36",NEW YORK,NY,"36119",Westchester,"36119003300","Census Tract 33, Westchester County, New York",0.241115679674,"3322","434","1293","61","1176","86","437","292","45","70","29385","4811","540","244","650","193","697","267","502","187","219",119.4,"3197",457,"138",114.2,"290",121.2,"33","55","67",58,"344","138","0","12",13.2,8.7,2.6,3.7,29385,4811,22.7,9.7,19.6,5.8,21,7.6,15.1,5.7,18.6,10.1,96.2,5.6,4.3,3.5,22.4,9.3,2.6,4.3,5.7,4.9,29.3,11.3,0,0.4,0.5414,0.1454,0.4719,0.8432,2.0019,0.5161,0.7488,0.4036,0.665,0.9144,2.7318,0.8993,0.9538,0.7313,1.6851,0.877,0.8186,0.635,0.8139,0.9357,0,3.2032,0.8561,9.622,0.8362,"0","0","0","0","0","0","0","0","1","1","1","0","1","0","0","0","1","0","1","3","261","168",7.9,5,"2002",6.66860895e-05,0.0338230655933
"36",NEW YORK,NY,"36119",Westchester,"36119003500","Census Tract 35, Westchester County, New York",0.132651519732,"1914","249","808","32","660","64","691","196","140","85","15884","2222","259","90","143","57","519","148","260","96","159",66.7,"1727",270.2,"152",90.3,"103",45.6,"0","12","39",32,"310","71","0","12",36.1,10.1,15.3,8.8,15884,2222,24,7.8,7.5,3,27.1,6.9,13.6,5.2,24.1,9.8,90.2,7.8,9,5.2,12.7,5.6,0,3.9,5.9,4.8,47,9.1,0,0.6,0.9335,0.9515,0.9126,0.8622,3.6598,0.9619,0.0944,0.8002,0.5705,0.9698,2.4349,0.7668,0.9096,0.8548,1.7644,0.9144,0.6975,0,0.8217,0.9737,0,2.4929,0.5757,10.352,0.9124,"1","1","1","0","3","0","0","0","1","1","1","0","1","0","0","0","1","0","1","6","220","97",11.5,4.9,"3344",3.4104243e-05,0.0287664194791
"36",NEW YORK,NY,"36119",Westchester,"36119003600","Census Tract 36, Westchester County, New York",0.1493249485,"3559","498","1571","55","1406","95","834","363","77","62","21497","3192","648","183","425","127","865","223","402","107","169",79.4,"3000",542.4,"536",216.4,"529",128.5,"20","34","111",79.9,"532","126","0","12",23.5,9.8,4.1,3.3,21497,3192,26.5,7.2,11.9,3.8,24.3,5.3,11.3,3.6,12,5.6,84.3,9.7,16.2,6.2,33.7,8.1,1.3,2.1,7.9,5.7,37.8,8.2,0,0.3,0.8015,0.3411,0.7577,0.8929,2.7932,0.7504,0.2994,0.6454,0.4038,0.7387,2.0873,0.5488,0.875,0.9311,1.8061,0.9338,0.8915,0.5583,0.8796,0.9584,0,3.2878,0.8811,9.9744,0.875,"0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1","0","1","2","516","239",14.5,6,"4889",4.12726195e-05,0.0287548038871
"36",NEW YORK,NY,"36119",Westchester,"36119003700","Census Tract 37, Westchester County, New York",0.2358117965,"3323","429","1498","49","1425","69","649","257","97","61","31610","5518","646","180","591","159","653","270","419","155","185",93.8,"2440",473.8,"250",126.1,"410",117.6,"0","12","107",64.4,"316","109","0","12",19.5,7.2,5.3,3.2,31610,5518,26.4,7.1,17.8,5.3,19.7,7.7,12.6,4.9,13,6.6,73.4,10.7,8.1,4,27.4,7.8,0,2.1,7.5,4.5,22.2,7.5,0,0.4,0.7239,0.4988,0.4023,0.8917,2.5167,0.6714,0.654,0.3164,0.5008,0.7782,2.2494,0.657,0.8175,0.8384,1.6559,0.8633,0.8572,0,0.8702,0.9016,0,2.629,0.635,9.051,0.767,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","514","160",15.5,4.7,"2827",6.7067613e-05,0.0466421242355
"36",NEW YORK,NY,"36119",Westchester,"36119004200","Census Tract 42, Westchester County, New York",0.259764792376,"4128","673","2088","91","1871","160","598","340","306","251","39099","5575","278","138","745","177","722","314","490","163","154",124.7,"3057",726.3,"102",111,"1225",188.3,"0","12","87",89.8,"367","146","0","12",14.5,8.9,12.7,8.8,39099,5575,8.9,4.8,18,5.2,17.5,7.1,11.9,4.7,8.2,6.6,74.1,12.8,2.7,2.9,58.7,8.6,0,1.5,4.6,4.8,19.6,7.9,0,0.3,0.5877,0.9156,0.2344,0.4411,2.1788,0.5699,0.6655,0.1975,0.4483,0.5223,1.8336,0.3742,0.821,0.6393,1.4603,0.768,0.9583,0,0.7604,0.882,0,2.6007,0.6221,8.0734,0.6337,"0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","2","376","222",9.1,4.8,"2123",7.2122636e-05,0.037257599165
"36",NEW YORK,NY,"36119",Westchester,"36119004500","Census Tract 45, Westchester County, New York",0.110048336448,"1408","154","721","37","626","59","115","69","43","30","47779","5645","72","40","276","86","323","112","121","71","80",38.9,"765",188.1,"5",47.2,"524",69,"0","12","29",22.4,"79","39","0","12",8.2,4.8,5.4,3.7,47779,5645,6.8,3.7,19.6,5.8,22.9,7.5,8.6,4.9,12.8,6.1,54.3,12,0.4,3.7,72.7,8.8,0,4.4,4.6,3.6,12.6,6.1,0,0.9,0.3305,0.5105,0.129,0.3292,1.2992,0.2907,0.7488,0.547,0.2054,0.7709,2.2721,0.672,0.7104,0.2767,0.9871,0.5123,0.9755,0,0.7604,0.7896,0,2.5255,0.5899,7.0839,0.482,"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","8","13",0.6,0.9,"412",3.02804175e-05,0.0283485057761
"36",NEW YORK,NY,"36119",Westchester,"36119004600","Census Tract 46, Westchester County, New York",0.264803423476,"2919","172","1396","80","1274","79","150","117","82","48","82276","9765","71","55","618","113","634","120","285","81","42",33.2,"742",305.9,"102",88.5,"896",125.9,"0","12","0",17,"258","94","6","5",5.1,4,5.4,3.1,82276,9765,3.6,2.7,21.2,4.2,21.7,3.9,9.8,2.9,3.3,2.6,25.4,10.4,3.7,3.2,64.2,8.2,0,2.3,0,1.3,20.3,6.9,0.2,0.2,0.1728,0.5105,0.0189,0.1426,0.8448,0.1464,0.8177,0.4558,0.2919,0.1382,1.7036,0.2942,0.4475,0.7029,1.1504,0.6033,0.9662,0,0,0.8874,0.44,2.2936,0.4863,5.9924,0.3099,"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","42","47",1.4,1.6,"5178",6.94610135e-05,0.045710611808
"36",NEW YORK,NY,"36119",Westchester,"36119004700","Census Tract 47, Westchester County, New York",0.697178975972,"3475","175","974","54","916","50","137","93","70","40","142203","17988","32","22","264","36","1149","124","186","69","29",19.4,"364",258.3,"0",48,"49",27.2,"0","12","8",17,"13","14","248","82",4.2,2.9,5.2,2.8,142203,17988,1.7,1.2,7.6,1.1,33.1,3.2,5.4,2,3.2,2.1,10.5,7.4,0,1.5,5,2.8,0,3.3,0.9,1.9,1.4,1.5,7.1,2.3,0.1259,0.4859,0.001,0.0469,0.6597,0.0931,0.0983,0.9568,0.0458,0.1318,1.2327,0.094,0.2113,0,0.2113,0.0904,0.5129,0,0.319,0.1283,0.9293,1.8895,0.3152,3.9932,0.067,"0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","1","2","25","24",0.7,0.7,"3598",0.0001970578415,0.0699526699084
"36",NEW YORK,NY,"36119",Westchester,"36119004800","Census Tract 48, Westchester County, New York",0.597545354872,"6587","26","2941","280","2741","198","413","141","217","153","60773","12066","331","158","1039","240","1258","250","629","201","193",134.6,"1935",463.7,"280",156.6,"1451",270.1,"0","17","74",73.1,"359","143","27","14",6.3,2.1,6.4,4.4,60773,12066,7.1,3.5,15.8,3.6,19.1,3.8,9.5,3,7,4.9,29.4,7,4.5,2.5,49.3,7.9,0,1.1,2.7,2.7,13.1,4.9,0.4,0.2,0.2349,0.6185,0.0577,0.3459,1.257,0.277,0.5319,0.2798,0.2696,0.4319,1.5132,0.1948,0.4964,0.7401,1.2365,0.651,0.9417,0,0.6049,0.7996,0.5476,2.8938,0.7494,6.9005,0.4519,"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","428","241",6.5,3.7,"4362",0.0001676846025,0.0741308267542
"36",NEW YORK,NY,"36119",Westchester,"36119004900","Census Tract 49, Westchester County, New York",0.083242046792,"3018","202","1771","80","1678","97","170","75","69","55","70442","8131","58","43","934","120","336","96","358","105","39",33.5,"721",319.9,"77",63.1,"1724",88.8,"9","16","12",13.5,"176","64","0","12",5.6,2.5,4,3.2,70442,8131,2.2,1.6,30.9,4.3,11.1,3.1,11.9,3.6,2.3,2,23.9,10.5,2.7,2.2,97.3,2.4,0.5,0.9,0.7,0.8,10.5,3.9,0,0.4,0.1994,0.3272,0.0339,0.0691,0.6296,0.0847,0.9655,0.0539,0.4483,0.0797,1.5474,0.2115,0.4283,0.6393,1.0676,0.5577,0.9978,0.4524,0.2699,0.7361,0,2.4562,0.5594,5.7008,0.2657,"0","0","0","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","1","2","68","53",2.3,1.7,"1050",2.2742609e-05,0.021573232233
"36",NEW YORK,NY,"36119",Westchester,"36119005902","Census Tract 59.02, Westchester County, New York",0.997623088966,"5481","429","2512","118","2451","139","74","48","252","149","64129","11321","303","142","915","184","908","190","542","197","52",49,"2693",480.8,"104",96.5,"1285",227.9,"0","17","38",45.2,"318","123","16","9",1.4,0.9,7.3,4.3,64129,11321,7.2,3.5,16.7,2.9,16.6,3.2,9.9,3.5,2.1,2,49.1,7.9,2,1.8,51.2,8.7,0,1.3,1.6,1.8,13,4.9,0.3,0.2,0.0161,0.6972,0.0476,0.3517,1.1126,0.2301,0.5877,0.1621,0.2995,0.0701,1.1194,0.0695,0.6751,0.576,1.2511,0.6587,0.9456,0,0.4495,0.7975,0.5022,2.6948,0.665,6.1779,0.3385,"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","186","169",3.4,3.1,"3773",0.00039038588582,0.113673774958
"36",NEW YORK,NY,"36119",Westchester,"36119006000","Census Tract 60, Westchester County, New York",0.354228893798,"4196","439","1775","76","1600","111","457","344","82","55","48246","7783","615","264","519","123","700","182","345","138","39",41.8,"2574",538,"332",187.1,"933",138.8,"0","12","102",81.6,"286","103","5","9",10.9,7.6,3.2,2.1,48246,7783,19.6,7.5,12.4,2.9,16.7,4,8.2,3.3,2.4,2.6,61.3,11.1,8.7,4.8,52.6,7.5,0,1.8,6.4,5.1,17.9,6.1,0.1,0.2,0.4541,0.2193,0.1251,0.7911,1.5896,0.3846,0.3272,0.1654,0.1793,0.0846,0.7565,0.0313,0.7526,0.8492,1.6018,0.838,0.9484,0,0.84,0.8668,0.3791,3.0343,0.8008,6.9822,0.4649,"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","320","219",7.6,4.8,"7370",9.7615309e-05,0.0455384687902
"36",NEW YORK,NY,"36119",Westchester,"36119006600","Census Tract 66, Westchester County, New York",0.74089498882,"6416","499","2042","56","1943","89","399","327","265","142","50156","6851","206","107","902","146","1284","186","467","151","216",131,"2109",710.7,"135",107.8,"605",145.5,"0","17","26",44.4,"74","47","903","171",7.2,5.7,8,4.1,50156,6851,5.4,2.6,14.1,2.4,20,2.4,7.3,2.4,11.1,6.7,32.9,10.8,2.2,1.8,29.6,7.1,0,1.6,1.3,2.3,3.8,2.4,14.1,2.4,0.2803,0.7466,0.1106,0.2472,1.3847,0.3177,0.4277,0.3357,0.1245,0.697,1.5849,0.2291,0.5342,0.5963,1.1305,0.5921,0.8703,0,0.397,0.3781,0.9597,2.6051,0.6242,6.7052,0.4219,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","250","123",3.9,1.8,"4326",0.0002109793495,0.0657632099271
"36",NEW YORK,NY,"36119",Westchester,"36119007300","Census Tract 73, Westchester County, New York",0.64922086045,"4980","373","1704","129","1639","123","826","283","203","110","35166","5068","469","157","551","116","1242","229","482","155","207",104.4,"2692",526.1,"367",165.2,"326",106.6,"0","12","209",98.6,"292","98","0","12",16.7,5.8,7.5,4,35166,5068,14,4.7,11.1,2.3,24.9,4.2,9.7,3.1,12.6,6.3,54.1,9.8,8,3.6,19.1,6.1,0,1.9,12.8,5.9,17.8,6,0,0.2,0.6533,0.7121,0.3118,0.6504,2.3276,0.6151,0.2551,0.6838,0.2848,0.7629,1.9866,0.4758,0.709,0.8367,1.5457,0.811,0.7852,0,0.9442,0.8656,0,2.595,0.6195,8.4549,0.69,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","665","246",13.4,4.7,"4293",0.000181487401,0.0717132154252
"36",NEW YORK,NY,"36119",Westchester,"36119007900","Census Tract 79, Westchester County, New York",0.40008661444,"8009","683","2662","126","2277","161","963","588","332","154","22549","2133","1947","436","934","258","1874","361","740","241","293",151.6,"6630",774.4,"1634",405.7,"941",189.5,"0","17","304",128.9,"494","152","177","120",12.3,7.4,7.5,3.5,22549,2133,36.1,6.6,11.7,3.3,23.4,4,9.4,3.1,12.9,6.6,82.8,6.6,21.8,5.1,35.3,6.9,0,1.2,13.4,5.6,21.7,6.6,2.2,1.5,0.5095,0.7121,0.7211,0.9567,2.8994,0.7793,0.2885,0.5832,0.2621,0.7746,1.9084,0.4215,0.8661,0.9628,1.8289,0.9445,0.8987,0,0.9486,0.8982,0.7979,3.5434,0.9412,10.1801,0.8965,"0","0","0","1","1","0","0","0","0","0","0","1","1","0","0","1","0","0","1","3","1983","624",25.2,7.4,"4596",0.0001103083725,0.0421063720225
"36",NEW YORK,NY,"36119",Westchester,"36119008602","Census Tract 86.02, Westchester County, New York",7.73964856781,"5635","357","1341","69","1289","86","397","268","188","74","87538","16237","207","122","668","94","1303","159","353","99","71",54.7,"1351",550.5,"139",96.8,"0",24,"0","17","0",24,"35","41","1406","183",9.3,6.3,7.1,2.7,87538,16237,7.5,4.3,11.9,1.6,23.1,2.4,6.3,1.7,5.5,4.2,24,9.7,2.6,1.8,0,1.8,0,2.4,0,1.9,2.7,3.2,25,2.8,0.3832,0.681,0.0143,0.3682,1.4467,0.3376,0.2994,0.5609,0.0769,0.3107,1.2479,0.0975,0.4296,0.6314,1.061,0.5542,0,0,0,0.2714,0.9762,1.2476,0.12,5.0032,0.1701,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","129","118",2.3,2.1,"14614",0.0023015497605,0.278005576805
"36",NEW YORK,NY,"36119",Westchester,"36119008901","Census Tract 89.01, Westchester County, New York",0.427212596552,"5855","417","2778","92","2737","115","522","224","103","72","52499","5239","279","138","942","185","730","126","576","188","132",118.2,"2515",565.5,"162",112.2,"1580",212.7,"0","17","69",55.7,"344","162","194","109",9.1,3.7,2.8,2,52499,5239,6.3,3.2,16.1,3.3,12.5,2,9.8,3.1,4.8,4.3,43,9.2,2.9,2,56.9,7.4,0,1.2,2.5,2,12.6,5.9,3.3,1.8,0.3737,0.1695,0.0944,0.3005,0.9381,0.1758,0.5501,0.0698,0.2919,0.2504,1.1622,0.078,0.6288,0.6546,1.2834,0.6761,0.9554,0,0.5814,0.7896,0.8554,3.1818,0.8496,6.5655,0.3996,"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","336","175",5.7,3.1,"4623",0.000117414749,0.0567958514922
"36",NEW YORK,NY,"36119",Westchester,"36119008902","Census Tract 89.02, Westchester County, New York",1.29785059874,"3850","379","1442","53","1374","81","651","332","210","132","38964","6115","350","155","371","133","574","199","401","131","92",63.9,"2615",455.7,"444",175.1,"649",130.7,"0","12","64",53.3,"288","111","0","12",16.9,7.8,8.8,5.3,38964,6115,12.9,5.6,9.6,3.7,14.9,5,10.4,3.2,6.7,4.6,67.9,9.8,11.9,4.5,45,8.9,0,2.2,4.7,3.9,21,7.8,0,0.3,0.6593,0.7924,0.2366,0.6119,2.3002,0.6067,0.1804,0.1111,0.337,0.4073,1.0358,0.0566,0.7888,0.8932,1.682,0.8756,0.931,0,0.7664,0.8929,0,2.5903,0.6178,7.6083,0.5645,"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","606","292",15.7,7.2,"1837",0.0003883058545,0.107888698098
"36",NEW YORK,NY,"36119",Westchester,"36119009200","Census Tract 92, Westchester County, New York",0.490549154734,"6587","686","2419","76","2126","145","693","406","253","143","35885","4614","753","220","837","167","1454","355","399","161","182",104.7,"4849",777.5,"1017",319.7,"883",168.9,"0","17","145",86.1,"392","128","291","128",11,6.1,6.6,3.5,35885,4614,16.8,4.5,12.7,2.7,22.1,4.9,6.3,2.6,8.6,4.9,73.6,9,16.4,4.8,36.5,6.9,0,1.3,6.8,4,18.4,5.9,4.4,1.9,0.4582,0.6375,0.2959,0.7294,2.121,0.5519,0.3451,0.4867,0.0769,0.5502,1.4589,0.1705,0.8187,0.9325,1.7512,0.9086,0.9038,0,0.8525,0.8716,0.8901,3.518,0.9363,8.8491,0.7429,"0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","0","1","2","1028","376",16.3,5.5,"5040",0.0001367286365,0.0524099518231
"36",NEW YORK,NY,"36119",Westchester,"36119009500","Census Tract 95, Westchester County, New York",0.25056475392,"4894","541","2502","75","2323","135","647","301","159","109","49887","7820","395","145","879","197","988","290","584","198","112",71.3,"2647",642.7,"283",141.3,"1953",223.3,"0","12","84",73,"372","146","63","49",13.3,6.5,5.5,3.8,49887,7820,10.6,3.8,18,4.2,20.2,5.5,12,3.7,4.8,3.1,54.1,11.7,6.1,3,78.1,8.6,0,1.3,3.6,3.1,16,6.4,1.3,1,0.5454,0.5217,0.1127,0.5204,1.7002,0.4204,0.6655,0.3488,0.4555,0.2504,1.7202,0.3041,0.709,0.7935,1.5025,0.789,0.9803,0,0.6916,0.8447,0.7203,3.2369,0.8663,8.1598,0.6461,"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","355","234",7.3,4.7,"3441",6.9327036e-05,0.0364042890631
"36",NEW YORK,NY,"36119",Westchester,"36119010300","Census Tract 103, Westchester County, New York",0.638706144684,"3122","205","1432","76","1311","80","145","69","78","46","63572","8923","53","33","715","158","636","158","176","66","98",68,"653",323.3,"40",52.5,"459",97.9,"0","12","30",50.4,"174","71","359","116",5.2,2.5,4.8,2.8,63572,8923,2.3,1.4,22.9,5,20.4,4.9,6.4,2.4,7.5,5.2,20.9,10.3,1.4,1.8,32.1,6.6,0,2.2,2.3,3.8,13.3,5.2,11.5,3.6,0.1782,0.4346,0.0492,0.0736,0.7356,0.114,0.8706,0.3628,0.0813,0.4708,1.7855,0.3445,0.3873,0.5014,0.8887,0.4478,0.8839,0,0.5553,0.8035,0.9529,3.1956,0.8538,6.6054,0.4062,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","75","48",2.7,1.8,"2908",0.000444640298378,0.0951953638575
"36",NEW YORK,NY,"36119",Westchester,"36119010400","Census Tract 104, Westchester County, New York",0.672995863304,"4119","318","1400","96","1307","111","136","91","194","111","54100","9311","194","89","722","188","865","186","420","108","83",40.2,"1350",478.8,"211",156.3,"214",70,"0","12","55",51.3,"123","71","744","219",4,2.7,8.7,4.7,54100,9311,7.3,3.3,17.5,4.4,21,4.2,11.3,2.9,6.4,3,32.8,11.3,5.5,4,15.3,4.9,0,2.3,4.2,3.9,9.4,5.4,18.1,5.1,0.1153,0.7868,0.0852,0.3569,1.3442,0.3052,0.6371,0.4036,0.4038,0.3837,1.8282,0.3706,0.5332,0.7759,1.3091,0.689,0.7389,0,0.7362,0.7017,0.9674,3.1442,0.8375,7.6257,0.5674,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","279","222",7.5,5.8,"7443",0.0003943381225,0.0988270613865
"36",NEW YORK,NY,"36119",Westchester,"36119010500","Census Tract 105, Westchester County, New York",1.75624402061,"6908","319","2458","150","2364","133","199","171","110","62","79255","14291","83","75","923","128","1560","353","485","170","158",105,"1650",540.2,"67",78.9,"424",165.1,"0","17","48",78.9,"86","65","403","337",3,2.6,2.7,1.5,79255,14291,1.7,1.6,13.4,1.8,22.6,5,7.3,2.5,6.7,4.4,23.9,7.7,1,1.2,17.2,6.6,0,1.3,2,3.3,3.6,2.7,5.8,4.9,0.0697,0.1575,0.0217,0.0469,0.2958,0.0155,0.3862,0.5243,0.1245,0.4073,1.4423,0.1636,0.4283,0.4326,0.8609,0.4312,0.7643,0,0.513,0.3599,0.9146,2.5518,0.6016,5.1508,0.1896,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","39","51",0.6,0.8,"5663",0.000487046621,0.106519751302
"36",NEW YORK,NY,"36119",Westchester,"36119010702","Census Tract 107.02, Westchester County, New York",1.22592790428,"4999","422","2351","117","2111","155","379","180","81","52","85270","11070","104","60","832","130","1085","194","228","91","105",77.4,"1821",504.2,"218",101.9,"1413",147.1,"0","12","58",47.5,"180","107","26","29",7.6,3.6,2.9,1.9,85270,11070,2.8,1.6,16.6,2.6,21.7,3.4,4.6,1.8,5,3.6,36.4,9.6,4.7,2.2,60.1,5.5,0,1.4,2.7,2.2,8.5,5,0.5,0.6,0.2999,0.1818,0.0159,0.0989,0.5965,0.0759,0.5816,0.4558,0.026,0.2669,1.3303,0.1214,0.5704,0.748,1.3184,0.6938,0.9606,0,0.6049,0.6681,0.5828,2.8164,0.7177,6.0616,0.321,"0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","1","126","71",2.5,1.4,"4190",0.000343537853,0.0941695491637
